a0,r,rho,pressure_r,pressure_t,anisotropy
0.08,0.00013338199253977207,0.0032000000380708045,-0.0010666666614422133,-0.0010666666562057048,5.2365084924482774e-12
0.08,0.0001397138968514299,0.0032000000417676724,-0.0010666666609332378,-0.001066666655187751,5.7454867686407285e-12
0.08,0.00014731924945320273,0.003200000046434648,-0.001066666660290699,-0.0010666666539026713,6.388027693621234e-12
0.08,0.000154312782635913,0.0032000000509444597,-0.0010666666596697992,-0.001066666652660869,7.008930328483709e-12
0.08,0.00016271282836761902,0.00320000005663771,-0.0010666666588859653,-0.0010666666510931995,7.792765781625133e-12
0.08,0.0001704371248778523,0.003200000062139232,-0.001066666658128528,-0.0010666666495783232,8.550204814994355e-12
0.08,0.00017971490225247435,0.0032000000690844323,-0.0010666666571723278,-0.0010666666476659213,9.50640651267709e-12
0.08,0.00018824632049547498,0.003200000075795746,-0.0010666666562483297,-0.0010666666458179225,1.0430407188996571e-11
0.08,0.00019849354482761748,0.0032000000842682032,-0.0010666666550818587,-0.0010666666434849823,1.159687645392593e-11
0.08,0.0002079164219971535,0.0032000000924553404,-0.0010666666539546714,-0.0010666666412306063,1.272406507414614e-11
0.08,0.0002192343920532665,0.0032000001027909005,-0.0010666666525316936,-0.0010666666383846502,1.4147043345819066e-11
0.08,0.00022964187784556194,0.0032000001127783988,-0.0010666666511566377,-0.001066666635634535,1.552210270039378e-11
0.08,0.00024214247723121924,0.003200000125386757,-0.0010666666494207448,-0.0010666666321627499,1.7257994946312527e-11
0.08,0.0002536374546747345,0.0032000001375705163,-0.0010666666477433116,-0.001066666628807882,1.893542961317607e-11
0.08,0.0002674442578581633,0.003200000152951467,-0.0010666666456256942,-0.0010666666245726486,2.1053045591579167e-11
0.08,0.0002801403603620695,0.0032000001678144474,-0.0010666666435793905,-0.0010666666204800419,2.30993486057679e-11
0.08,0.0002953898542675101,0.0032000001865776853,-0.0010666666409961077,-0.0010666666153134764,2.5682631368817432e-11
0.08,0.0003094125889428728,0.0032000002047090493,-0.0010666666384998198,-0.0010666666103209008,2.8178919050589335e-11
0.08,0.0003262555221898088,0.0032000002275983427,-0.001066666635348471,-0.0010666666040182024,3.133026867455091e-11
0.08,0.0003417435105480559,0.003200000249716811,-0.0010666666323032462,-0.0010666665979277544,3.4375491819380044e-11
0.08,0.00036034638367419533,0.003200000277639483,-0.0010666666284589136,-0.0010666665902390859,3.821982769332266e-11
0.08,0.00037745273196777395,0.0032000003046218257,-0.0010666666247440408,-0.0010666665828093424,4.193469833532748e-11
0.08,0.00039799944336735683,0.003200000338684721,-0.001066666620054334,-0.0010666665734299279,4.662440615879615e-11
0.08,0.0004196646189177665,0.003200000376556991,-0.0010666666148401599,-0.00106666656300158,5.183857986965079e-11
0.08,0.00043958691996738716,0.0032000004131538693,-0.00106666660980158,-0.0010666665529244191,5.687716096713924e-11
0.08,0.00046351591773225847,0.0032000004593542904,-0.0010666666034408042,-0.0010666665402028668,6.323793745599549e-11
0.08,0.0004855199257855619,0.003200000503998858,-0.0010666665972942342,-0.001066666527909728,6.938450617006986e-11
0.08,0.0005119492954760548,0.003200000560358798,-0.0010666665895347172,-0.001066666512390694,7.714402315735225e-11
0.08,0.0005362525307902849,0.0032000006148207505,-0.00106666658203651,-0.0010666664973942818,8.46422283391074e-11
0.08,0.0005654435395028259,0.0032000006835742984,-0.0010666665725706666,-0.0010666664784625966,9.410807007802224e-11
0.08,0.0005922862513082402,0.00320000075001249,-0.0010666665634235981,-0.0010666664601684576,1.0325514054887464e-10
0.08,0.0006245274662760788,0.0032000008338850133,-0.001066666551876208,-0.0010666664370736758,1.1480253206408442e-10
0.08,0.0006541750077557356,0.0032000009149330305,-0.0010666665407176885,-0.0010666664147566374,1.2596105105136535e-10
0.08,0.0006897851489755495,0.0032000010172492043,-0.0010666665266310142,-0.00106666638658329,1.400477240686565e-10
0.08,0.0007225306004098072,0.0032000011161197593,-0.0010666665130187243,-0.0010666663593587125,1.536600117979514e-10
0.08,0.00076186169134295,0.0032000012409353624,-0.0010666664958343766,-0.0010666663249900177,1.708443588422509e-10
0.08,0.000798028757349726,0.0032000013615476534,-0.0010666664792287313,-0.0010666662917787288,1.8745000256864541e-10
0.08,0.0008414696048443262,0.003200001513810331,-0.0010666664582655284,-0.0010666662498523233,2.0841320509668027e-10
0.08,0.0008814158143557344,0.0032000016609453853,-0.0010666664380082854,-0.0010666662093378387,2.2867044672733594e-10
0.08,0.0009293958521903563,0.0032000018466907783,-0.001066666412435253,-0.0010666661581917756,2.542434773995794e-10
0.08,0.0009735160927990438,0.0032000020261809753,-0.0010666663877234217,-0.0010666661087681156,2.7895530612005726e-10
0.08,0.0010265096268431925,0.0032000022527719617,-0.0010666663565268549,-0.001066666046374982,3.1015187293426116e-10
0.08,0.0010752400484571039,0.0032000024717322305,-0.0010666663263808667,-0.0010666659860830113,3.402978554327418e-10
0.08,0.0011337709454140438,0.003200002748150797,-0.0010666662883241427,-0.0010666659099695668,3.783545759680762e-10
0.08,0.0011875932718091063,0.0032000030152606433,-0.0010666662515490242,-0.001066665836419332,4.151296921234976e-10
0.08,0.0012522401378914823,0.003200003352463921,-0.0010666662051235887,-0.001066665743568468,4.6155512072910965e-10
0.08,0.0013116864287840225,0.0032000036783114798,-0.0010666661602615844,-0.0010666656538444652,5.064171191768163e-10
0.08,0.001383088329515995,0.003200004089666081,-0.0010666661036271494,-0.001066665540575606,5.630515433237282e-10
0.08,0.0014583770063220805,0.003200004547023924,-0.001066666040659085,-0.00106666541463949,6.260195951034164e-10
0.08,0.0015276090179191463,0.0032000049889796996,-0.0010666659798115455,-0.0010666652929444212,6.868671243755176e-10
0.08,0.0016107647059412024,0.0032000055469109624,-0.001066665902996743,-0.001066665139314834,7.636819089433533e-10
0.08,0.0016872308599730065,0.0032000060860532253,-0.001066665828768771,-0.0010666649908589064,8.379098645396738e-10
0.08,0.0017790755933879828,0.0032000067666740884,-0.0010666657350623197,-0.0010666648034460308,9.316162888871327e-10
